geoName,geoCode,Joe Biden
Alabama,US-AL,70
Alaska,US-AK,68
Arizona,US-AZ,66
Arkansas,US-AR,70
California,US-CA,52
Colorado,US-CO,69
Connecticut,US-CT,74
Delaware,US-DE,85
District of Columbia,US-DC,100
Florida,US-FL,67
Georgia,US-GA,49
Hawaii,US-HI,51
Idaho,US-ID,80
Illinois,US-IL,59
Indiana,US-IN,73
Iowa,US-IA,82
Kansas,US-KS,71
Kentucky,US-KY,66
Louisiana,US-LA,60
Maine,US-ME,87
Maryland,US-MD,59
Massachusetts,US-MA,63
Michigan,US-MI,65
Minnesota,US-MN,75
Mississippi,US-MS,58
Missouri,US-MO,70
Montana,US-MT,82
Nebraska,US-NE,89
Nevada,US-NV,63
New Hampshire,US-NH,100
New Jersey,US-NJ,62
New Mexico,US-NM,67
New York,US-NY,54
North Carolina,US-NC,56
North Dakota,US-ND,87
Ohio,US-OH,73
Oklahoma,US-OK,74
Oregon,US-OR,64
Pennsylvania,US-PA,87
Rhode Island,US-RI,79
South Carolina,US-SC,68
South Dakota,US-SD,91
Tennessee,US-TN,67
Texas,US-TX,53
Utah,US-UT,64
Vermont,US-VT,66
Virginia,US-VA,64
Washington,US-WA,62
West Virginia,US-WV,86
Wisconsin,US-WI,78
Wyoming,US-WY,97
