geoName,geoCode,Joe Biden
Alabama,US-AL,56
Alaska,US-AK,80
Arizona,US-AZ,79
Arkansas,US-AR,63
California,US-CA,73
Colorado,US-CO,76
Connecticut,US-CT,83
Delaware,US-DE,97
District of Columbia,US-DC,100
Florida,US-FL,90
Georgia,US-GA,66
Hawaii,US-HI,68
Idaho,US-ID,75
Illinois,US-IL,82
Indiana,US-IN,73
Iowa,US-IA,68
Kansas,US-KS,68
Kentucky,US-KY,59
Louisiana,US-LA,51
Maine,US-ME,92
Maryland,US-MD,76
Massachusetts,US-MA,88
Michigan,US-MI,86
Minnesota,US-MN,89
Mississippi,US-MS,51
Missouri,US-MO,69
Montana,US-MT,73
Nebraska,US-NE,76
Nevada,US-NV,63
New Hampshire,US-NH,87
New Jersey,US-NJ,87
New Mexico,US-NM,64
New York,US-NY,78
North Carolina,US-NC,73
North Dakota,US-ND,77
Ohio,US-OH,84
Oklahoma,US-OK,61
Oregon,US-OR,76
Pennsylvania,US-PA,100
Rhode Island,US-RI,82
South Carolina,US-SC,60
South Dakota,US-SD,72
Tennessee,US-TN,69
Texas,US-TX,71
Utah,US-UT,65
Vermont,US-VT,88
Virginia,US-VA,81
Washington,US-WA,76
West Virginia,US-WV,76
Wisconsin,US-WI,83
Wyoming,US-WY,78
