geoName,geoCode,Joe Biden
Alabama,US-AL,47
Alaska,US-AK,48
Arizona,US-AZ,64
Arkansas,US-AR,50
California,US-CA,55
Colorado,US-CO,59
Connecticut,US-CT,62
Delaware,US-DE,93
District of Columbia,US-DC,100
Florida,US-FL,61
Georgia,US-GA,52
Hawaii,US-HI,44
Idaho,US-ID,53
Illinois,US-IL,49
Indiana,US-IN,49
Iowa,US-IA,50
Kansas,US-KS,52
Kentucky,US-KY,50
Louisiana,US-LA,44
Maine,US-ME,75
Maryland,US-MD,59
Massachusetts,US-MA,61
Michigan,US-MI,54
Minnesota,US-MN,50
Mississippi,US-MS,41
Missouri,US-MO,49
Montana,US-MT,57
Nebraska,US-NE,56
Nevada,US-NV,51
New Hampshire,US-NH,73
New Jersey,US-NJ,61
New Mexico,US-NM,47
New York,US-NY,54
North Carolina,US-NC,56
North Dakota,US-ND,40
Ohio,US-OH,52
Oklahoma,US-OK,52
Oregon,US-OR,68
Pennsylvania,US-PA,64
Rhode Island,US-RI,60
South Carolina,US-SC,46
South Dakota,US-SD,64
Tennessee,US-TN,48
Texas,US-TX,49
Utah,US-UT,54
Vermont,US-VT,75
Virginia,US-VA,57
Washington,US-WA,62
West Virginia,US-WV,55
Wisconsin,US-WI,60
Wyoming,US-WY,58
