geoName,geoCode,Joe Biden
Alabama,US-AL,52
Alaska,US-AK,78
Arizona,US-AZ,57
Arkansas,US-AR,58
California,US-CA,58
Colorado,US-CO,59
Connecticut,US-CT,63
Delaware,US-DE,86
District of Columbia,US-DC,100
Florida,US-FL,57
Georgia,US-GA,60
Hawaii,US-HI,49
Idaho,US-ID,62
Illinois,US-IL,63
Indiana,US-IN,59
Iowa,US-IA,64
Kansas,US-KS,56
Kentucky,US-KY,59
Louisiana,US-LA,50
Maine,US-ME,70
Maryland,US-MD,56
Massachusetts,US-MA,61
Michigan,US-MI,59
Minnesota,US-MN,61
Mississippi,US-MS,52
Missouri,US-MO,57
Montana,US-MT,63
Nebraska,US-NE,64
Nevada,US-NV,52
New Hampshire,US-NH,68
New Jersey,US-NJ,60
New Mexico,US-NM,60
New York,US-NY,59
North Carolina,US-NC,52
North Dakota,US-ND,59
Ohio,US-OH,60
Oklahoma,US-OK,60
Oregon,US-OR,66
Pennsylvania,US-PA,63
Rhode Island,US-RI,88
South Carolina,US-SC,53
South Dakota,US-SD,63
Tennessee,US-TN,58
Texas,US-TX,52
Utah,US-UT,64
Vermont,US-VT,72
Virginia,US-VA,59
Washington,US-WA,59
West Virginia,US-WV,66
Wisconsin,US-WI,61
Wyoming,US-WY,74
