geoName,geoCode,Joe Biden
Alabama,US-AL,29
Alaska,US-AK,32
Arizona,US-AZ,31
Arkansas,US-AR,29
California,US-CA,29
Colorado,US-CO,35
Connecticut,US-CT,35
Delaware,US-DE,47
District of Columbia,US-DC,100
Florida,US-FL,28
Georgia,US-GA,31
Hawaii,US-HI,24
Idaho,US-ID,30
Illinois,US-IL,32
Indiana,US-IN,31
Iowa,US-IA,32
Kansas,US-KS,28
Kentucky,US-KY,33
Louisiana,US-LA,22
Maine,US-ME,38
Maryland,US-MD,34
Massachusetts,US-MA,42
Michigan,US-MI,46
Minnesota,US-MN,35
Mississippi,US-MS,27
Missouri,US-MO,36
Montana,US-MT,35
Nebraska,US-NE,34
Nevada,US-NV,27
New Hampshire,US-NH,43
New Jersey,US-NJ,38
New Mexico,US-NM,30
New York,US-NY,36
North Carolina,US-NC,30
North Dakota,US-ND,29
Ohio,US-OH,33
Oklahoma,US-OK,26
Oregon,US-OR,35
Pennsylvania,US-PA,36
Rhode Island,US-RI,35
South Carolina,US-SC,34
South Dakota,US-SD,37
Tennessee,US-TN,30
Texas,US-TX,25
Utah,US-UT,33
Vermont,US-VT,36
Virginia,US-VA,36
Washington,US-WA,34
West Virginia,US-WV,33
Wisconsin,US-WI,35
Wyoming,US-WY,34
