geoName,geoCode,Joe Biden
Alabama,US-AL,56
Alaska,US-AK,79
Arizona,US-AZ,81
Arkansas,US-AR,70
California,US-CA,66
Colorado,US-CO,70
Connecticut,US-CT,73
Delaware,US-DE,94
District of Columbia,US-DC,100
Florida,US-FL,92
Georgia,US-GA,75
Hawaii,US-HI,66
Idaho,US-ID,73
Illinois,US-IL,75
Indiana,US-IN,72
Iowa,US-IA,78
Kansas,US-KS,70
Kentucky,US-KY,60
Louisiana,US-LA,57
Maine,US-ME,83
Maryland,US-MD,75
Massachusetts,US-MA,84
Michigan,US-MI,99
Minnesota,US-MN,97
Mississippi,US-MS,50
Missouri,US-MO,69
Montana,US-MT,67
Nebraska,US-NE,85
Nevada,US-NV,68
New Hampshire,US-NH,95
New Jersey,US-NJ,77
New Mexico,US-NM,67
New York,US-NY,75
North Carolina,US-NC,75
North Dakota,US-ND,78
Ohio,US-OH,85
Oklahoma,US-OK,62
Oregon,US-OR,67
Pennsylvania,US-PA,99
Rhode Island,US-RI,79
South Carolina,US-SC,58
South Dakota,US-SD,70
Tennessee,US-TN,74
Texas,US-TX,72
Utah,US-UT,65
Vermont,US-VT,82
Virginia,US-VA,77
Washington,US-WA,77
West Virginia,US-WV,78
Wisconsin,US-WI,93
Wyoming,US-WY,67
