geoName,geoCode,Joe Biden
Alabama,US-AL,54
Alaska,US-AK,79
Arizona,US-AZ,92
Arkansas,US-AR,66
California,US-CA,68
Colorado,US-CO,73
Connecticut,US-CT,72
Delaware,US-DE,100
District of Columbia,US-DC,99
Florida,US-FL,83
Georgia,US-GA,67
Hawaii,US-HI,60
Idaho,US-ID,70
Illinois,US-IL,72
Indiana,US-IN,69
Iowa,US-IA,73
Kansas,US-KS,68
Kentucky,US-KY,63
Louisiana,US-LA,52
Maine,US-ME,89
Maryland,US-MD,65
Massachusetts,US-MA,87
Michigan,US-MI,86
Minnesota,US-MN,80
Mississippi,US-MS,49
Missouri,US-MO,65
Montana,US-MT,73
Nebraska,US-NE,74
Nevada,US-NV,68
New Hampshire,US-NH,92
New Jersey,US-NJ,80
New Mexico,US-NM,59
New York,US-NY,71
North Carolina,US-NC,72
North Dakota,US-ND,69
Ohio,US-OH,87
Oklahoma,US-OK,68
Oregon,US-OR,71
Pennsylvania,US-PA,92
Rhode Island,US-RI,78
South Carolina,US-SC,60
South Dakota,US-SD,68
Tennessee,US-TN,61
Texas,US-TX,65
Utah,US-UT,70
Vermont,US-VT,92
Virginia,US-VA,72
Washington,US-WA,83
West Virginia,US-WV,76
Wisconsin,US-WI,76
Wyoming,US-WY,74
