geoName,geoCode,Joe Biden
Alabama,US-AL,59
Alaska,US-AK,63
Arizona,US-AZ,51
Arkansas,US-AR,53
California,US-CA,55
Colorado,US-CO,53
Connecticut,US-CT,63
Delaware,US-DE,73
District of Columbia,US-DC,100
Florida,US-FL,62
Georgia,US-GA,46
Hawaii,US-HI,45
Idaho,US-ID,64
Illinois,US-IL,60
Indiana,US-IN,51
Iowa,US-IA,58
Kansas,US-KS,56
Kentucky,US-KY,54
Louisiana,US-LA,49
Maine,US-ME,73
Maryland,US-MD,54
Massachusetts,US-MA,59
Michigan,US-MI,57
Minnesota,US-MN,66
Mississippi,US-MS,46
Missouri,US-MO,52
Montana,US-MT,72
Nebraska,US-NE,59
Nevada,US-NV,51
New Hampshire,US-NH,73
New Jersey,US-NJ,59
New Mexico,US-NM,57
New York,US-NY,59
North Carolina,US-NC,54
North Dakota,US-ND,63
Ohio,US-OH,64
Oklahoma,US-OK,57
Oregon,US-OR,56
Pennsylvania,US-PA,68
Rhode Island,US-RI,61
South Carolina,US-SC,55
South Dakota,US-SD,65
Tennessee,US-TN,55
Texas,US-TX,48
Utah,US-UT,51
Vermont,US-VT,65
Virginia,US-VA,58
Washington,US-WA,53
West Virginia,US-WV,69
Wisconsin,US-WI,63
Wyoming,US-WY,80
