geoName,geoCode,Joe Biden
Alabama,US-AL,71
Alaska,US-AK,70
Arizona,US-AZ,66
Arkansas,US-AR,72
California,US-CA,58
Colorado,US-CO,68
Connecticut,US-CT,68
Delaware,US-DE,91
District of Columbia,US-DC,83
Florida,US-FL,70
Georgia,US-GA,56
Hawaii,US-HI,64
Idaho,US-ID,78
Illinois,US-IL,61
Indiana,US-IN,68
Iowa,US-IA,77
Kansas,US-KS,70
Kentucky,US-KY,75
Louisiana,US-LA,57
Maine,US-ME,77
Maryland,US-MD,62
Massachusetts,US-MA,67
Michigan,US-MI,64
Minnesota,US-MN,71
Mississippi,US-MS,56
Missouri,US-MO,80
Montana,US-MT,79
Nebraska,US-NE,78
Nevada,US-NV,58
New Hampshire,US-NH,100
New Jersey,US-NJ,62
New Mexico,US-NM,63
New York,US-NY,48
North Carolina,US-NC,63
North Dakota,US-ND,93
Ohio,US-OH,75
Oklahoma,US-OK,75
Oregon,US-OR,68
Pennsylvania,US-PA,77
Rhode Island,US-RI,76
South Carolina,US-SC,69
South Dakota,US-SD,75
Tennessee,US-TN,69
Texas,US-TX,56
Utah,US-UT,69
Vermont,US-VT,75
Virginia,US-VA,65
Washington,US-WA,60
West Virginia,US-WV,86
Wisconsin,US-WI,66
Wyoming,US-WY,100
