geoName,geoCode,Joe Biden
Alabama,US-AL,26
Alaska,US-AK,42
Arizona,US-AZ,28
Arkansas,US-AR,29
California,US-CA,23
Colorado,US-CO,26
Connecticut,US-CT,32
Delaware,US-DE,43
District of Columbia,US-DC,100
Florida,US-FL,27
Georgia,US-GA,27
Hawaii,US-HI,24
Idaho,US-ID,28
Illinois,US-IL,29
Indiana,US-IN,30
Iowa,US-IA,29
Kansas,US-KS,31
Kentucky,US-KY,28
Louisiana,US-LA,26
Maine,US-ME,37
Maryland,US-MD,30
Massachusetts,US-MA,31
Michigan,US-MI,30
Minnesota,US-MN,30
Mississippi,US-MS,20
Missouri,US-MO,29
Montana,US-MT,29
Nebraska,US-NE,28
Nevada,US-NV,27
New Hampshire,US-NH,36
New Jersey,US-NJ,30
New Mexico,US-NM,29
New York,US-NY,27
North Carolina,US-NC,27
North Dakota,US-ND,23
Ohio,US-OH,30
Oklahoma,US-OK,29
Oregon,US-OR,27
Pennsylvania,US-PA,31
Rhode Island,US-RI,30
South Carolina,US-SC,25
South Dakota,US-SD,19
Tennessee,US-TN,26
Texas,US-TX,22
Utah,US-UT,24
Vermont,US-VT,42
Virginia,US-VA,30
Washington,US-WA,27
West Virginia,US-WV,26
Wisconsin,US-WI,30
Wyoming,US-WY,33
